e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_z,d_t_y,d_t_x,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,-0.016,-0.002,0.01,-0.0169999999999998,0.0179999999999998,0.004,-0.013,0.0,0.001,-0.002,0.001,0.0,-0.001,0.001,0.0,0.0,-0.0019999999999999,0.0029999999999997997,-0.0019999999999998,0.0009999999999999
,0.014000000000000002,0.005,-0.007,-0.013999999999999999,0.033,-0.044,0.031,-0.001,0.0,-0.0019999999999999,0.0039999999999998995,-0.004,0.002,-0.0019999999999999,0.0029999999999997,-0.0009999999999998,0.002,-0.0010000000000001,-0.0019999999999998,-9.996344030316351e-17
,0.0239999999999999,0.0,-0.016999999999999998,0.032,-0.021,0.022,-0.013999999999999999,-0.001,0.0,0.0,0.001,-0.002,0.001,-0.0029999999999999,0.0029999999999999,0.0,-0.002,0.002,-0.0009999999999999,0.0009999999999999
,0.004,0.003,-0.001,-0.006,0.006,-0.003,0.001,0.0,-0.001,-0.002,0.002,0.002,-9.996344030316351e-17,-0.004999999999999801,0.0020000000000002004,0.0029999999999997,0.001,-0.0010000000000001,0.0010000000000001,-0.003
,0.0,-0.0,0.0059999999999999,-0.0079999999999999,0.002,-0.005,-0.007,0.013000000000000001,0.002,0.0049999999999998995,0.1640000000000001,-0.24199999999999988,0.0869999999999999,-0.018999999999999902,-3.0010716134398763e-16,0.0030000000000002,0.003,-0.0049999999999999,0.0019999999999999003,-0.001
,-0.001,0.001,0.001,-0.003,0.004,-0.002,-0.028,0.026000000000000002,0.0059999999999999,-0.0019999999999999003,-0.034,0.0519999999999999,-0.0219999999999999,0.002,0.0010000000000003,-2.9989032090949053e-16,-0.001,-0.001,0.001,0.0
,0.0069999999999998995,0.0129999999999999,-0.0049999999999999,-0.003,0.002,-0.007,0.0,0.013000000000000001,-0.006,0.0189999999999999,-0.0319999999999999,0.022,-0.010999999999999899,0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.001,0.0009999999999999,-0.0009999999999999,0.0,0.002,0.0559999999999999,-0.0399999999999999,-0.036999999999999894,0.0159999999999999,-0.028,0.055,-0.059000000000000004,0.0389999999999999,-0.0020000000000002004,-0.0039999999999997,-0.001,0.0,0.008,-0.005
,-0.001,-0.0,0.0,0.003,-0.007,0.0010000000000001002,0.0289999999999998,-0.0279999999999999,-0.0069999999999999,0.0219999999999999,-0.020999999999999998,0.012,-0.011,0.013999999999999901,-0.0079999999999997,-1.9992688060632702e-16,0.001,-0.001,0.0019999999999999003,-0.0009999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.028999999999999998,-0.011,-0.0009999999999998998,-0.09799999999999999,0.1639999999999998,-0.06899999999999991,0.005,0.0,0.0,0.001,-0.002,0.001,0.003,-0.0039999999999999,0.0020000000000002,-0.0010000000000003,0.004,-0.0089999999999999,0.0089999999999999,-0.005
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0159999999999999,0.0029999999999999,-0.0029999999999999,-0.005,0.0079999999999998,-0.011999999999999799,0.009,0.0,0.0,0.0,-0.001,0.002,-0.0019999999999999003,-0.0009999999999999998,0.0019999999999999,0.0,0.004,-0.004,0.001,-0.001
,0.0199999999999999,0.001,-0.004,0.020999999999999998,-0.024,0.020999999999999998,-0.01,0.0,0.0,0.0,0.001,-0.001,0.0,-0.004,0.0050000000000003,-0.0020000000000003,-0.003,0.0030000000000001,0.0009999999999999,0.0
,0.003,0.0019999999999999003,-0.0179999999999999,0.03,-0.028999999999999998,0.016,-0.003,0.0,-0.001,0.0,0.004,-0.005,0.005,-0.008,0.0040000000000002,0.0009999999999998,-0.001,0.0,0.001,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.001,0.003,-0.009000000000000001,0.011,-0.006,-0.045,0.064,-0.003999999999999998,-0.037,0.014,0.020999999999999998,0.004,-0.018000000000000002,0.006,-0.004,-0.004,0.003,-0.0039999999999999,0.0049999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,-0.0,0.004,-0.004,-0.001,-0.0049999999999999,0.0459999999999999,-0.044,-0.0079999999999999,0.035999999999999796,-0.0089999999999999,-0.031,0.010000000000000099,0.0129999999999999,-0.007,-0.002,0.0,1.0018028073766061e-16,0.0049999999999999,-0.003
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.02,0.008,0.037999999999999895,0.018000000000000002,-0.09799999999999981,0.039999999999999904,0.001,0.001,-0.004,0.009999999999999901,9.8879238130678e-17,-0.017,0.016,-0.005,-0.0050000000000002005,0.0010000000000002,0.003,-0.003,-0.0019999999999999,0.0029999999999999
,-0.023,0.0039999999999999,0.0040000000000001,-0.015,0.016,-0.008,0.001,0.0,0.002,-0.002,-0.002,0.005,-0.003,0.002,-1.9992688060632702e-16,-0.0009999999999998,-0.001,0.001,0.001,-0.001
,-0.019,0.0,0.001,-0.012,0.024,0.0,-0.012,0.0,0.0,-0.001,0.002,-0.002,0.001,0.0,0.0009999999999998,1.9992688060632702e-16,-0.005,0.006,-0.003,0.002
,0.016999999999999904,0.0099999999999999,-0.0129999999999998,0.0339999999999998,-0.0459999999999999,-0.004,0.028,0.0,0.0,-0.001,0.001,0.001,-0.001,-0.0019999999999999,0.0019999999999999,0.0,0.003,-0.003,-0.0009999999999999,0.0009999999999999
,0.0229999999999999,0.005,0.0029999999999998994,-0.0219999999999999,0.023,-0.016999999999999897,0.009999999999999799,-0.0029999999999999,0.0,0.001,-0.001,0.002,0.0,-0.0039999999999998995,0.0029999999999999,0.0,-0.001,0.002,-0.001,0.0
,0.001,-0.002,-0.0029999999999999003,0.0159999999999999,-0.022,0.011,-0.002,0.002,-0.001,-0.003,0.003,0.0,-0.001,-0.003,0.0029999999999997,0.0030000000000003,-0.003,0.002,0.0,-0.001
,-0.001,-0.001,0.006,-0.018,0.025,-0.0030000000000001,-0.0209999999999998,0.014999999999999899,0.002,-0.002,0.056999999999999995,-0.077,0.0120000000000001,0.0019999999999999003,0.0009999999999998,0.0030000000000002,0.0069999999999998995,-0.0069999999999998995,-0.001,-0.001
,-0.001,-0.001,0.0,-0.001,0.002,-0.002,-0.027,0.033,0.001,-0.0119999999999999,-0.0170000000000001,0.044,-0.021,-0.001,0.001,0.001,0.002,-0.002,0.0,-0.001
,0.0,-0.002,0.001,-0.001,0.002,-0.002,0.001,0.002,-0.001,0.0089999999999999,-0.0029999999999998994,-0.02,0.049999999999999996,-0.036,2.9989032090949053e-16,-0.0010000000000003,-0.004,0.003,0.002,0.0
,0.001,-0.001,0.002,-0.001,0.0,0.001,0.024,-0.023,-0.005,-0.007,-0.014,0.046,-0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0
,0.001,0.001,-0.001,0.0,0.003,-0.001,0.034999999999999996,-0.039999999999999994,-0.004,-0.002,0.008,0.004,-0.028999999999999998,0.035,-0.0099999999999997,-3.0010716134398763e-16,0.002,0.0,-0.001,0.001
,0.003,-0.0,0.0019999999999999,0.006000000000000101,-0.015,0.004,-0.009999999999999998,0.015,0.002,0.0019999999999999003,0.016000000000000097,-0.040999999999999995,0.0399999999999999,-0.011999999999999901,-0.0119999999999996,0.0019999999999996,0.006,-0.0010000000000000998,-0.010999999999999802,0.0069999999999999
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.0469999999999999,0.003,0.018,-0.027999999999999997,0.027999999999999997,0.0,-0.013,0.0,0.0,-0.004,0.007,-0.005,0.002,0.0009999999999999,0.0009999999999997999,-0.0009999999999997,-0.0039999999999998995,0.0059999999999998995,-0.002,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0259999999999999,-0.0059999999999998995,-0.0100000000000001,-0.064,0.176,0.01599999999999989,-0.1169999999999999,0.002,-0.001,0.0,0.0,0.0,0.0,-0.002,0.0030000000000003,-0.0010000000000003,-0.001,0.001,-0.001,0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.002,-0.003,0.006,-0.036000000000000004,0.055,-0.039,0.0130000000000001,0.0059999999999998995,-0.002,-0.002,0.02,-0.033,0.0199999999999999,-0.0089999999999999,0.0010000000000003001,0.0019999999999997,0.0,0.001,0.001,-0.002
,-0.003,-0.001,0.001,0.0,0.001,-0.001,-0.0269999999999999,0.0359999999999999,0.028999999999999998,-0.08399999999999999,-0.1159999999999999,0.24499999999999988,-0.08700000000000001,0.003,0.0019999999999998,-0.0009999999999998,0.0,0.0,-0.001,0.001
,0.0,0.001,-0.001,-0.001,0.002,-0.001,-0.023,0.025,-0.003,0.011,-0.032,0.036,-0.031,0.017,0.0,0.0,0.0,0.001,-0.003,0.002
,-0.001,-0.001,0.0,0.0,-0.001,0.001,0.018,-0.03,0.01,0.003,0.018,-0.038,0.0399999999999999,-0.0209999999999999,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.003,-0.002,0.001,0.0,0.0,0.0189999999999999,-0.017999999999999898,-0.005,0.002,0.033,-0.056999999999999995,0.0399999999999999,-0.010999999999999899,-0.0019999999999997,-0.0030000000000003,0.001,0.001,0.0,0.0
,0.004,0.006,-0.001,0.002,-0.007,0.002,-0.004,0.004,0.0039999999999998995,-0.0119999999999999,0.019,-0.018000000000000002,-0.004999999999999999,0.017,-0.0049999999999998,-1.9992688060632702e-16,0.001,0.0,0.0,0.0
,0.017999999999999995,0.045,-0.041999999999999996,0.16,-0.1959999999999999,0.0359999999999999,0.019999999999999997,0.003,0.0,-0.003,0.016,-0.025,0.013,0.001,-0.003,-0.001,0.0039999999999998995,-0.001,-0.0049999999999999,0.003
,-0.0169999999999999,-0.002,0.002,-0.023,0.040999999999999995,-0.016,-0.003,0.0,0.001,-0.001,0.0,0.002,-0.0029999999999999,0.0019999999999999,0.0009999999999998,-0.0009999999999998,0.001,-0.001,-0.0019999999999999,0.0019999999999999
,0.001,-0.001,0.005999999999999999,-0.0009999999999999992,-0.012,0.0149999999999999,-0.0109999999999999,0.0,0.0,-0.0009999999999999,0.0009999999999999,0.0,0.002,-0.002,0.0,0.0,-0.002,0.004,-0.0010000000000001,-0.0009999999999999
,0.016,0.0139999999999999,-0.0059999999999998995,-0.007,0.01,0.0009999999999999003,-0.0059999999999999,0.0,0.0,0.001,-0.002,0.001,0.0,-0.0019999999999999,0.0030000000000001996,-0.0020000000000003,-0.002,0.004,0.001,-0.002
,0.0169999999999999,0.002,-0.018,0.022,-0.007,-0.016,0.02,0.001,-0.001,0.001,-0.002,0.002,-0.001,-0.003,0.0020000000000002,0.0009999999999998,0.0,0.0,0.0,0.0
,-0.004,0.0,0.0,0.013999999999999999,-0.024,0.011,0.004,-0.006,0.001,-0.002,0.02,-0.03,0.014999999999999899,-0.0059999999999998995,0.0009999999999999003,0.0040000000000001,-0.001,0.001,0.0,-0.001
,0.001,-0.002,-0.002,0.009000000000000001,-0.011,0.001,-0.019,0.039,-0.005000000000000001,-0.0699999999999999,0.011000000000000003,0.0789999999999999,-0.0579999999999999,0.025999999999999898,0.0019999999999998,1.9992688060632702e-16,0.0019999999999999,-0.0029999999999999,0.003,-0.003
,-0.001,0.001,-0.001,0.002,-0.002,-0.001,-0.016,0.013999999999999999,0.006,-0.005,-0.002,0.0079999999999998,-0.026999999999999802,0.025,-0.001,0.002,-0.001,-0.001,-0.001,0.001
,0.002,-0.001,0.0,0.002,-0.004,0.003,0.015,-0.024,0.0099999999999999,0.0030000000000001002,-0.0499999999999999,0.0919999999999999,-0.009000000000000001,-0.036,-0.002,0.0,0.0,-0.0009999999999999,0.0019999999999999003,-0.001
,0.001,-0.0,0.001,-0.003,0.004,-0.002,0.022,-0.019999999999999997,-0.0089999999999999,0.0119999999999999,-0.019,0.023,-0.03,0.0239999999999999,-0.0020000000000001,-0.0009999999999998,-0.0029999999999999,0.0019999999999999,0.002,0.0
,0.002,-0.001,0.0039999999999999,-0.0059999999999999,0.003,-0.003,0.001,0.002,0.002,-0.011,0.005,0.007,0.0049999999999999,-0.005,-0.004999999999999701,0.0009999999999998,0.0,0.0,0.0,0.0
,-0.009999999999999901,-0.007,-0.0329999999999999,-0.2000000000000001,0.3229999999999999,-0.12199999999999991,0.039,0.002,0.0,0.0,-0.007,0.011,-0.007,0.004,-0.0029999999999998,0.0029999999999998,0.0039999999999999,-0.005,-0.0039999999999998,0.0029999999999999
,-0.024999999999999998,-0.001,0.0139999999999999,-0.0219999999999999,0.014,-0.0089999999999999,0.0019999999999999,0.002,-0.001,0.0,0.001,-0.002,0.001,0.0,0.0009999999999998,-0.0009999999999998,0.002,-0.001,0.001,-0.002
,0.011,-0.002,-0.019000000000000003,0.016,0.01,-0.011,0.005,0.001,0.0,0.0,0.0,0.001,-0.001,-0.001,0.001,-0.001,0.003,-0.001,-0.001,0.0
,0.017,0.004,0.0039999999999999,-0.0109999999999999,0.016,0.020999999999999998,-0.032,0.001,0.0,0.0,0.004,-0.007,0.004,-0.0039999999999998995,0.0040000000000002,-0.0020000000000003,0.001,0.0,-0.001,0.001
,0.013000000000000001,-0.002,0.0039999999999998995,-0.0119999999999999,0.016,-0.0109999999999999,0.0049999999999999,-0.001,0.0,0.0,0.001,-0.001,-0.001,-0.003,0.0030000000000002,-1.9992688060632702e-16,0.0,0.002,-0.002,0.001
,0.0,-0.002,0.001,-0.005,0.007,-0.020999999999999998,0.012000000000000099,0.0089999999999999,0.0,-0.009000000000000001,0.015,-0.012,0.013,-0.0119999999999999,-0.0010000000000001002,0.004,0.001,-0.001,0.0,0.0
,0.0,0.0,0.0029999999999999,-0.0049999999999999,0.005,-0.003,-0.046,0.052,0.0049999999999998995,-0.0209999999999999,0.040999999999999995,-0.0449999999999999,0.026999999999999802,-0.0129999999999999,0.0029999999999997,-0.0009999999999997,0.0019999999999999,-0.0049999999999998,0.0059999999999998995,-0.004
,-9.996344030316351e-17,0.001,-0.0009999999999999,-0.0010000000000001,0.004,-0.003,-0.0159999999999999,0.0219999999999999,-0.005,-0.03,0.043,-0.017,0.012,-0.008,0.0009999999999998,-0.0009999999999998,-0.005,0.004,0.001,0.001
,-0.001,0.001,-0.0009999999999999,0.0009999999999999,0.0,-0.001,0.0209999999999999,-0.0329999999999999,0.009000000000000098,0.014999999999999899,0.013999999999999901,-0.048999999999999905,0.046,-0.019999999999999997,-0.0009999999999997001,-0.0010000000000003,-0.002,0.001,0.001,0.0
,0.001,-0.001,0.0,0.002,-0.003,0.0,0.02,-0.02,-0.0059999999999999,0.0119999999999999,-0.030000000000000002,0.046,-0.029,0.013000000000000001,-0.0030000000000003,-0.0029999999999997,0.003,-0.0029999999999999003,0.0019999999999999003,-0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.018999999999999996,-0.024,-0.067,0.010000000000000106,0.0859999999999999,-0.039,0.009999999999999998,0.0,0.0,-0.001,0.003,-0.006,0.004,0.0009999999999998998,-0.0010000000000000998,0.0020000000000002,-0.0089999999999999,0.009999999999999901,-0.009000000000000001,0.006
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.011,0.001,-0.055,0.069,-0.0329999999999999,-0.018000000000000002,0.0389999999999999,-0.001,-0.001,0.0,0.0,0.002,-0.001,-0.003,0.0020000000000002,-1.9992688060632702e-16,0.002,-0.002,0.001,0.0
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0129999999999999,-0.001,-0.0029999999999999003,-9.974659986866641e-17,0.009000000000000001,-0.01,0.007,-0.001,0.0,-0.001,0.001,0.0,0.0,-0.004,0.004,-0.001,0.0,0.002,-0.001,0.0
,-0.001,-0.001,0.009,0.005000000000000001,-0.027,0.006999999999999999,0.007,-0.001,0.0,-0.005,-0.001,0.011,-0.006,-0.0029999999999999003,0.0030000000000001002,0.0009999999999998,0.002,-0.003,0.003,-0.002
,-0.001,-0.001,0.002,0.001,-0.004,0.002,-0.0139999999999999,0.0189999999999999,-0.001,0.061,-0.11599999999999999,0.08,0.049999999999999906,-0.0809999999999999,0.0010000000000002,0.0009999999999998,0.003,-0.004,0.0019999999999999003,-0.0009999999999999
,0.0,-0.0,0.001,-0.002,0.002,-0.001,-0.022,0.023,0.0049999999999999,-0.0159999999999999,-0.014,0.044,-0.0279999999999999,0.0089999999999999,-1.9992688060632702e-16,-0.0009999999999998,-0.0029999999999999,0.0029999999999999,0.001,-0.001
,0.0069999999999999,0.013999999999999901,-0.0049999999999999,-0.002,0.001,-0.001,0.0119999999999999,-0.0109999999999999,-0.001,0.002,-0.009000000000000001,0.0149999999999998,-0.0199999999999998,0.015,-0.002,0.002,-0.006,0.003,0.002,-0.001
,-0.001,0.001,0.002,-0.004,0.003,-0.004,0.0249999999999999,-0.0349999999999999,0.009,0.006,0.039,-0.077,0.047,-0.008000000000000099,-0.0020000000000001,-0.0009999999999998,-0.001,9.996344030316351e-17,0.0029999999999999003,-0.002
,0.001,-0.001,0.004,-0.006,0.005,0.0,0.0049999999999999,-0.0079999999999999,0.003,-0.213,-1.0499999999999998,-0.27700000000000014,1.544,-0.0020000000000001,-0.0039999999999999,0.0,0.002,-0.0029999999999999003,0.0019999999999999003,-0.001
,-0.0159999999999999,0.003,0.043,0.008999999999999904,-0.0879999999999998,0.0359999999999999,0.001,-0.002,-0.001,0.004,-0.022,0.033,-0.013000000000000001,0.0039999999999999,-0.008,0.0030000000000001,0.001,0.0,-0.003,0.002
,-0.027,0.007,0.009,-0.017,0.013000000000000001,-0.008,0.003,-0.001,0.001,-0.002,0.0,0.005,-0.001,-0.001,-1.9992688060632702e-16,1.9992688060632702e-16,-0.003,0.002,0.002,-0.002
,-0.014999999999999899,-0.006,0.003,-0.002,0.011,0.014000000000000002,-0.021,0.0,0.001,-0.002,0.001,0.0,0.0009999999999999,-0.0009999999999999,0.0,0.001,-0.002,0.001,-0.001,0.001
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.019,0.002,-0.001,0.0,0.002,0.0089999999999999,-0.0109999999999999,-0.001,0.001,-0.001,0.0,0.001,0.001,-0.0039999999999998995,0.0029999999999999,-0.001,0.001,0.0,-0.001,0.001
,0.002,0.001,0.004,-0.011,0.005,-0.005,0.003,0.001,-0.002,-0.001,0.004,-0.003,0.001,-0.004,0.0030000000000002,0.0009999999999998,0.0,0.001,-0.001,0.0
,0.0,0.001,-0.001,-0.003,0.006,-0.003,-0.02,0.021,0.001,-0.006,0.3,-0.41299999999999987,0.1289999999999999,-0.0139999999999999,-0.0010000000000002,0.0030000000000001,0.004,-0.006,0.003,-0.001
,-0.001,0.001,0.001,-0.001,0.0,0.0,-0.0259999999999999,0.0219999999999999,0.008,0.003,-0.037,0.0489999999999999,-0.0189999999999999,0.0,0.0020000000000002,-1.9992688060632702e-16,-0.003,0.001,0.001,-0.001
,-0.001,-0.0,0.0,0.001,-0.001,0.0,-0.006,0.004,0.002,0.011,-0.013999999999999999,0.004,-0.009999999999999998,0.0099999999999999,-0.0009999999999999,0.001,-0.001,0.0,0.0,0.0
,0.0,0.001,-0.001,0.0,0.0,0.0,0.0229999999999999,-0.0349999999999999,0.009000000000000001,0.006,0.011,-0.026000000000000002,0.045,-0.032,-1.9992688060632702e-16,-0.0029999999999997,0.0009999999999998998,0.001,0.0009999999999999,-0.0009999999999999
,-0.001,0.0019999999999999003,0.0010000000000001,-0.006,0.006,-0.007,0.022999999999999902,-0.0199999999999999,-0.0019999999999999003,0.0009999999999999003,0.004,-0.002,0.001,0.0029999999999999,-0.0029999999999999,-0.001,-0.001,0.0,0.004,-0.002
,0.0,-0.001,0.0019999999999999,-0.0049999999999999,0.005,-0.005,0.001,0.004,0.001,0.0059999999999999,0.0110000000000001,-0.039,0.0329999999999999,-0.009999999999999998,-0.006000000000000101,0.0010000000000002,0.001,0.001,-0.003,0.002
,-0.006,-0.004999999999999999,0.0,-0.023,0.03,0.0,-0.009999999999999998,-0.001,0.0,0.002,-0.008,0.011,-0.0010000000000000998,-0.0029999999999999003,-1.9992688060632702e-16,-0.0009999999999998,0.0,0.0009999999999999,-0.0019999999999999003,0.001
,-0.0209999999999999,-0.001,-0.0019999999999999003,-0.007000000000000099,0.022,0.002,-0.013,0.0,0.0,0.0,0.001,-0.002,0.001,0.0,0.0,0.0,-0.001,0.002,0.0,-0.001
,0.004999999999999999,0.009000000000000001,-0.0129999999999999,-0.0009999999999999003,0.018999999999999802,-0.041,0.033,0.001,-0.001,0.001,0.0,-0.002,0.004,-0.004,0.001,0.0,0.002,-0.0010000000000001,-0.0009999999999999,0.0
,0.0159999999999999,0.001,-0.024,0.048,-0.039999999999999994,0.006000000000000099,0.0119999999999999,0.0,0.0,-0.001,0.002,-0.002,0.001,-0.003,0.003,-0.001,-0.0009999999999998998,0.0019999999999999,-0.0009999999999999,0.0019999999999999003
,0.0079999999999999,0.0,-0.0029999999999999003,0.0009999999999999003,0.009000000000000001,0.003999999999999999,-0.009,0.0,0.0,0.0,0.001,-0.002,0.002,-0.005,0.0029999999999997,0.0010000000000003,0.0,0.0,-0.001,0.001
,0.004,-0.003,0.002,-0.004,0.004,-0.0119999999999999,0.009999999999999901,0.002,-0.001,-0.002,0.007,-0.008,-0.003,0.003,0.0020000000000002,0.0019999999999998,-0.003,0.001,0.001,0.0
,0.001,-0.001,0.0,-0.002,0.004,-0.001,-0.018000000000000002,0.018000000000000002,0.001,-0.01,-0.023,0.053,-0.015000000000000098,-0.0079999999999999,0.0019999999999998,1.9992688060632702e-16,0.002,-0.003,-0.001,0.0
,-0.001,-0.0,0.001,-0.002,0.002,0.0,-0.018999999999999902,0.014999999999999902,0.003,0.003,-0.009000000000000001,0.01,-0.024,0.021,-1.9992688060632702e-16,1.9992688060632702e-16,-0.0039999999999998995,0.002,-0.0010000000000001,0.003
,0.0,-0.0,-0.001,0.002,-0.001,0.0,0.012,-0.019,0.0099999999999999,-0.0049999999999999,-0.003,0.011,0.011999999999999999,-0.016,-0.002,0.0,0.001,-0.002,0.002,-0.001
,0.0,0.001,0.011,-0.014,0.003,-0.008,0.025999999999999898,-0.0229999999999999,-0.003,0.034,-0.024,-0.01,0.024999999999999998,-0.015,-0.003,-0.001,-0.003,0.005,-0.005,0.004
,0.001,-0.001,-0.003,0.005,-0.004,0.002,0.006,-0.007,9.996344030316351e-17,-0.0060000000000001,0.021,-0.025,0.009,0.006,-0.0060000000000002,0.0020000000000002,0.0019999999999999,-0.0019999999999999,-0.0009999999999999,-9.996344030316351e-17
,-0.004,-0.014,-0.032,-0.788,-1.006,1.8210000000000002,0.002,0.001,0.001,-0.001,0.017,-0.031,0.018000000000000002,-0.002,-0.002,0.0,0.002,-0.001,-0.002,0.001
,-0.0359999999999999,0.0,0.006,-0.045,0.065,-0.032999999999999904,0.0039999999999999,0.001,0.0,-0.001,0.002,-0.002,0.001,0.0,0.0010000000000003,-0.0010000000000003,0.002,-0.002,0.002,-0.002
,-0.01,0.003,0.008,-0.0009999999999999992,-0.013000000000000001,0.021,-0.016,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.016,0.003,0.013999999999999999,-0.011,-0.002,0.030999999999999896,-0.0329999999999999,0.001,-0.001,-0.001,0.002,-0.002,9.996344030316351e-17,-0.0020000000000001,0.003999999999999801,-0.0019999999999998,0.0,0.002,0.001,-0.002
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.002,0.0,0.0049999999999999,-0.0239999999999999,0.033,-0.012,-0.004,0.0,0.001,-0.001,0.009000000000000001,-0.014,0.007,-0.0039999999999998995,0.0009999999999997,0.0020000000000002,0.0059999999999999,-0.0069999999999999,0.001,0.0
,0.0,-0.0,-0.004,0.014,-0.018000000000000002,0.008,-0.004,0.018000000000000002,-0.016,-0.016,0.0349999999999999,-0.0179999999999999,-0.009000000000000001,0.008,0.0010000000000002,0.0009999999999998,0.003,-0.004,0.0,0.001
,0.0,-0.001,0.001,-0.001,0.002,-0.002,-0.018,0.019,0.002,-0.004,-0.006999999999999999,0.016,-0.008,0.001,0.0,0.001,0.002,-0.005,0.002,-0.001
,0.0,-0.0,0.0,-0.001,0.001,-0.002,0.003,0.002,-0.003,-0.0079999999999999,0.016999999999999897,-0.015,0.0079999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0
,-0.001,0.001,0.005,-0.005,0.0,0.001,0.022,-0.028,0.002,-0.009999999999999998,0.013999999999999999,-0.001,-0.048,0.051000000000000004,-0.003,-0.001,-0.0019999999999999,0.0019999999999999,0.002,-0.001
,0.0,-0.0,-0.001,0.004,-0.005,-0.001,0.014999999999999899,-0.0099999999999999,-0.0049999999999999,0.0069999999999999,-0.011,0.012,-0.001,-0.0010000000000001002,-0.0029999999999999,0.0,-0.001,0.001,0.0,0.0
,-0.002,-0.001,0.0,0.011,-0.019999999999999997,0.009999999999999998,0.0,0.002,-0.0020000000000001,-0.0039999999999999,0.028999999999999998,-0.045,0.015,0.0079999999999999,-0.0059999999999996,0.0019999999999997,0.0,0.0,0.0,0.0
,-0.02,-0.017999999999999898,-0.030000000000000096,-0.023,0.101,-0.025,-0.017,0.003,-0.001,0.0,-0.005,0.008,-0.003,0.0029999999999999003,-0.0030000000000001002,-0.0009999999999998,0.0,0.004,-0.007,0.003
,-0.057,-0.018000000000000002,0.011000000000000001,-0.004,0.027999999999999997,0.0129999999999999,-0.0269999999999999,-0.002,0.001,-0.001,0.001,0.0,0.0,-0.001,0.0030000000000002,-0.0020000000000002,-0.008,0.009000000000000001,-0.006,0.005
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.039,-0.006,-0.003,0.027,-0.032,0.0219999999999999,-0.0089999999999999,-0.001,0.0,0.002,0.003,-0.008,0.0079999999999999,-0.0119999999999999,0.0070000000000002005,-1.9992688060632702e-16,0.0079999999999999,-0.0089999999999999,-0.002,0.004
,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
